id,amostras,classe,f_ppm,cl_ppm,ce_ppm,dy_ppm,er_ppm,eu_ppm,gd_ppm,ho_ppm,la_ppm,lu_ppm,nd_ppm,pr_ppm,sm_ppm,tb_ppm,tm_ppm,yb_ppm,ba_ppm,be_ppm,cs_ppm,ga_ppm,hf_ppm,nb_ppm,rb_ppm,sn_ppm,sr_ppm,ta_ppm,th_ppm,u_ppm,w_ppm,y_ppm,zr_ppm,ag_ppm,au_ppm,as_ppm,bi_ppm,cd_ppm,co_ppm,cu_ppm,hg_ppm,mo_ppm,ni_ppm,pb_ppm,sb_ppm,se_ppm,zn_ppm,si_o2_pct,al2o3_pct,fe2o3_pct,ca_o_pct,mg_o_pct,ti_o2_pct,p2o5_pct,na2o_pct,k2o_pct,mn_o_pct,la_pct,ce_pct,pr_pct,nd_pct,sm_pct,nb_pct,loi_pct,point_x,point_y,aspect,ast_ferric,b11,b12,b2,b3,b4,b5,b6,b7,b8,b8a,clayminera,convergenc,curv_cross,curv_flow_,curv_gener,curv_longi,curv_maxim,curv_minim,curv_plan,curv_profi,curv_tange,curv_total,deteccao_a,diurnal_an,elevation,ferric_iro,ferric_oxi,ferroginou,ferrous_ir,ferrous_si,ferrous__1,ferroussil,goethitaha,gossan_ast,laterite,ls_factor,mass_balan,mid_slope_,mrrtf,mrvbf,ndvi,normalized,real_surfa,saga_wetne,savi,slope_degr,slope_heig,slope_idx,standardiz,surface_sp,terrain_ru,terrain_su,terrain__1,topographi,topograp_1,valley,valley_dep,valley_idx,vector_rug,vertical_h,vv,zonasalter
"74",4183-MS-R-168,ROCHA,"1297","0",1748.000000000000000,45.159999999999997,24.180000000000000,4.470000000000000,17.649999999999999,9.779999999999999,264.000000000000000,2.040000000000000,55.700000000000003,22.609999999999999,11.900000000000000,4.850000000000000,3.120000000000000,16.899999999999999,"2743",3.400000000000000,0.430000000000000,10.300000000000001,8.080000000000000,NA,2.000000000000000,9.699999999999999,126.400000000000006,18.989999999999998,1089.000000000000000,7.080000000000000,52.399999999999999,280.759999999999991,239.500000000000000,NA,NA,"22",1.140000000000000,0.080000000000000,47.500000000000000,21.899999999999999,0.130000000000000,48.689999999999998,4.800000000000000,126.099999999999994,4.930000000000000,"1","237",3.490000000000000,11.100000000000000,72.500000000000000,0.000000000000000,"0.14",0.720000000000000,0.190000000000000,NA,"0.01",1.980000000000000,NA,NA,NA,NA,NA,"0.17",8.449999999999999,757430.819999999948777,10032612.300000000745058,353.642120361328011,1.962848067283630,0.189600005745888,0.079300001263618,0.029200000688434,0.050999999046326,0.026100000366569,0.087899997830391,0.265599995851517,0.344700008630753,0.337099999189377,0.375999987125397,2.390920639038090,-1.309207558631900,-0.000242402820732,0.000034462496842,0.000773086561821,0.001015489338897,0.000965562183410,-0.000579018902499,-0.000836341932882,0.000538241525646,-0.000191941595403,0.000001148046977,0.098268076777458,-0.199296712875366,134.687591552734006,0.511764705181122,0.562444388866425,7.372549057006840,0.586620867252350,0.418248951435089,2.189264774322510,0.418248951435089,1.746575236320500,0.586620867252350,2.390920639038090,4.751464366912840,0.037781566381455,0.382161766290665,0.000517784908880,0.001598379225470,0.856277525424957,0.308919131755829,410.969451904296989,4.662348270416260,0.581809103488922,13.267715454101600,45.774650573730497,"1",82.311523437500000,"0",2.983119249343870,77.512321472167997,1.096911191940310,0.518043398857117,7.644515514373780,"0",102.402160644530994,"0",0.000086530337285,"156","413",1.777953505516050
"75",4183-MS-R-177,ROCHA,"1204","383",124.200000000000003,23.899999999999999,7.240000000000000,36.880000000000003,64.549999999999997,3.230000000000000,110.200000000000003,0.460000000000000,231.099999999999994,35.670000000000002,139.000000000000000,6.050000000000000,0.940000000000000,5.400000000000000,"441",63.200000000000003,0.100000000000000,1.800000000000000,1.230000000000000,NA,0.500000000000000,79.799999999999997,50.899999999999999,1.030000000000000,1191.000000000000000,1.520000000000000,11.699999999999999,94.549999999999997,37.000000000000000,NA,NA,"118",0.310000000000000,0.520000000000000,19.600000000000001,28.300000000000001,0.080000000000000,11.740000000000000,11.300000000000001,83.900000000000006,1.550000000000000,"4","867",0.780000000000000,0.790000000000000,84.799999999999997,0.020000000000000,"0.16",0.100000000000000,0.730000000000000,"0.15",NA,0.190000000000000,NA,NA,NA,NA,NA,"0.23",10.210000000000001,757437.150000000023283,10032747.599999999627471,339.054290771483977,1.964664816856380,0.198400005698204,0.086000002920628,0.032200001180172,0.054400000721216,0.027300000190735,0.091499999165535,0.290800005197525,0.378300011157990,0.379000008106232,0.408600002527237,2.306976795196530,2.507626771926880,0.001235286472365,0.000013575010598,0.001268691965379,0.000033405547583,0.000872074277140,-0.000237728279899,0.002646188018844,0.000007369913874,0.000609506678302,0.000000509792699,0.093878954648972,-0.165799885988235,102.134979248047003,0.501838207244873,0.523482859134674,7.511029243469240,0.584474861621857,0.433467745780945,2.219586849212650,0.433467745780945,1.689440965652470,0.584474861621857,2.306976795196530,4.401669025421140,0.060560852289200,0.666269600391388,0.000466661032988,0.001440715976059,0.865616559982300,0.166865214705467,411.052520751953011,4.520030021667480,0.611122965812683,13.316727638244600,23.662273406982401,"1",66.113548278808594,"0",2.995380878448490,51.996646881103501,0.799120783805847,0.465199708938599,7.451574325561520,"0",118.142440795897997,"0",0.000037989182601,"56","315",1.910282254219060
"77",4183-MS-R-131,ROCHA,"797","34",1147.000000000000000,31.250000000000000,9.830000000000000,24.949999999999999,49.060000000000002,4.640000000000000,605.799999999999955,0.530000000000000,675.100000000000023,191.340000000000003,103.900000000000006,7.020000000000000,1.140000000000000,5.900000000000000,"1355",6.900000000000000,0.110000000000000,0.000000000000000,1.990000000000000,NA,0.000000000000000,111.000000000000000,63.600000000000001,0.280000000000000,1285.000000000000000,0.660000000000000,758.399999999999977,92.359999999999999,70.299999999999997,NA,NA,"118",7.210000000000000,0.280000000000000,25.699999999999999,18.000000000000000,0.160000000000000,4.980000000000000,6.700000000000000,290.699999999999989,2.450000000000000,"3","1995",0.220000000000000,0.400000000000000,78.500000000000000,0.020000000000000,"0.12",9.070000000000000,0.520000000000000,"0.28","0.03",0.430000000000000,NA,NA,NA,"2.8",NA,"0",3.170000000000000,757463.780000000027940,10032106.410000000149012,334.522583007811988,1.999446392059330,0.171499997377396,0.072499997913837,0.027799999341369,0.053300000727177,0.029600000008941,0.089299999177456,0.247600004076958,0.303900003433228,0.304500013589859,0.334899991750717,2.365517377853390,-0.488864511251450,-0.000606483488809,-0.000005169616998,-0.001923217787407,-0.001316734240390,0.000369967805455,-0.001331576728262,0.000072756876762,-0.000956846692134,0.000006389305327,0.000001822029503,0.119547657668591,-0.058711726218462,254.705825805664006,0.555347084999084,0.563218355178833,6.283301830291750,0.577853858470917,0.422740519046783,2.038770914077760,0.422740519046783,1.917266249656680,0.577853858470917,2.365517377853390,0.992697358131409,-0.087213911116123,0.732823729515076,0.273303806781769,0.508280754089355,0.822807550430298,0.866411864757538,401.551361083983977,4.426344871521000,0.529728174209595,5.038044452667240,129.422210693359006,"1",228.548355102539006,"0",1.119058489799500,29.629629135131800,0.017657715827227,-0.981753289699554,7.365576267242430,"0",19.955024719238299,"0",0.000139144845889,"140","136",1.775510311126710
"78",4183-MS-R-140,ROCHA,"524","0",1345.000000000000000,41.350000000000001,15.080000000000000,21.070000000000000,48.700000000000003,6.650000000000000,73.400000000000006,0.960000000000000,227.699999999999989,38.850000000000001,76.099999999999994,7.710000000000000,1.600000000000000,8.300000000000001,"585",27.399999999999999,0.000000000000000,0.000000000000000,2.480000000000000,NA,0.000000000000000,40.500000000000000,11.400000000000000,0.430000000000000,1133.000000000000000,0.940000000000000,92.700000000000003,119.510000000000005,90.099999999999994,NA,NA,"74",4.260000000000000,0.250000000000000,21.500000000000000,45.600000000000001,0.100000000000000,13.050000000000001,17.399999999999999,161.000000000000000,2.890000000000000,"5","927",0.760000000000000,0.720000000000000,89.599999999999994,0.000000000000000,NA,0.850000000000000,0.280000000000000,"0.21",NA,0.260000000000000,NA,NA,NA,NA,NA,"0.37",6.030000000000000,757464.280000000027940,10032238.019999999552965,359.169647216796989,1.960866451263430,0.167400002479553,0.068999998271465,0.032200001180172,0.061200000345707,0.032200001180172,0.100900001823902,0.262899994850159,0.318399995565414,0.317099988460541,0.348399996757507,2.426087141036990,-0.189468950033188,-0.000124015146866,0.000006124917036,0.006255645770580,0.006379660684615,0.003865795442834,-0.000737972441129,-0.000253721373156,0.002909146714956,-0.000062130908191,0.000010210801520,0.122480034828186,-0.222695186734200,239.358993530273011,0.526143789291382,0.527909219264984,5.692810535430910,0.589423060417175,0.412186354398727,2.118217945098880,0.412186354398727,1.900621056556700,0.589423060417175,2.426087141036990,4.307648658752440,0.242124915122986,0.612975537776947,0.000206095341127,0.000566246395465,0.815631270408630,0.806487798690796,412.560913085938012,4.593246459960940,0.538610041141510,14.174654006958001,124.066261291504006,"1",204.437774658203011,"0",3.220129251480100,95.370368957519503,0.133357897400856,3.505174875259400,6.644025325775150,"0",29.769004821777301,"0",0.000639540550765,"140","160",1.894265174865720
"79",4183-MS-R-158,ROCHA,"229","344",224.000000000000000,12.080000000000000,5.510000000000000,7.420000000000000,15.340000000000000,2.150000000000000,93.599999999999994,1.200000000000000,82.599999999999994,20.890000000000001,23.399999999999999,2.310000000000000,0.930000000000000,6.600000000000000,"278",2.900000000000000,0.000000000000000,59.200000000000003,51.979999999999997,NA,1.000000000000000,39.000000000000000,33.899999999999999,2.290000000000000,1150.000000000000000,2.010000000000000,72.799999999999997,51.850000000000001,2403.599999999999909,NA,NA,"64",2.910000000000000,0.020000000000000,8.800000000000001,10.500000000000000,0.910000000000000,14.619999999999999,3.300000000000000,100.099999999999994,1.950000000000000,"1","130",2.480000000000000,4.730000000000000,78.200000000000003,0.000000000000000,NA,2.570000000000000,0.610000000000000,"0.15",NA,0.220000000000000,NA,NA,NA,NA,NA,"0.36",10.390000000000001,757465.290000000037253,10032509.660000000149012,2.446495056152340,2.011082649230960,0.180099993944168,0.073499999940395,0.027400000020862,0.048000000417232,0.024800000712276,0.082599997520447,0.263099998235703,0.342000007629395,0.345099985599518,0.379999995231628,2.450340032577510,-1.568339467048650,-0.000767251767684,0.000003610432486,-0.000852432276588,-0.000085180472524,0.000057483142882,-0.000483699259348,-0.002200382761657,-0.000045132146624,-0.000373557559215,0.000000175511431,0.094260737299919,-0.158724874258041,154.396514892578011,0.516666650772095,0.521877706050873,7.916666507720950,0.565909445285797,0.408106625080109,2.148465633392330,0.408106625080109,1.751824855804440,0.565909445285797,2.450340032577510,2.954042673110960,-0.040419578552246,0.148333668708801,0.007709667086601,0.088365241885185,0.865909695625305,0.425833165645599,405.891998291016023,4.506664276123050,0.588859438896179,9.774409294128420,65.154823303222699,"1",99.564987182617202,"0",2.179623126983640,45.576133728027301,1.482541918754580,-0.504868328571320,7.680389881134030,"0",87.850692749023395,"0",0.000011484919014,"100","241",1.916157722473140
"80",4183-MS-R-149,ROCHA,"854","0",416.300000000000011,39.149999999999999,12.359999999999999,47.070000000000000,103.379999999999995,5.630000000000000,134.500000000000000,1.350000000000000,156.599999999999994,29.430000000000000,129.500000000000000,10.150000000000000,1.620000000000000,9.900000000000000,"2038",25.699999999999999,0.000000000000000,5.200000000000000,0.790000000000000,"99747",0.000000000000000,25.500000000000000,15.500000000000000,0.110000000000000,838.899999999999977,1.000000000000000,21.500000000000000,123.870000000000005,30.600000000000001,NA,NA,"11",0.580000000000000,0.940000000000000,25.600000000000001,87.900000000000006,0.150000000000000,13.440000000000000,34.200000000000003,120.099999999999994,2.100000000000000,"4","598",0.760000000000000,0.550000000000000,93.599999999999994,0.010000000000000,"0.22",0.160000000000000,0.340000000000000,"0.2",NA,1.070000000000000,NA,NA,NA,NA,NA,"0",2.900000000000000,757465.839999999967404,10032377.519999999552965,352.842773437500000,1.865706801414490,0.185800001025200,0.080099999904633,0.033399999141693,0.057700000703335,0.031399998813868,0.094099998474121,0.248199999332428,0.313899993896484,0.311500012874603,0.344999998807907,2.319600582122800,-1.073782086372380,-0.000589536444750,0.000028003836633,-0.004005661234260,-0.003416124498472,0.000041867548134,-0.002044697990641,-0.000879308325239,-0.001439222018234,-0.000285497750156,0.000003097386980,0.126510873436928,-0.277523308992386,187.665664672851989,0.544194102287292,0.596468687057495,5.979202747344970,0.631468951702118,0.431108713150024,2.094722509384160,0.431108713150024,1.727545022964480,0.631468951702118,2.319600582122800,6.676697731018070,-0.163263991475105,0.123120874166489,0.000002225409162,0.000006877143733,0.816856265068054,0.561560451984406,422.912384033203011,4.370722770690920,0.536741197109222,18.946458816528299,87.737258911132798,"1",131.209243774414006,"0",4.347911357879640,4.686785697937010,0.722332775592804,-2.378850221633910,6.716228961944580,"0",68.501060485839801,"0",0.000188957725186,"192","139",1.676533937454220
"81",4183-MS-R-167,ROCHA,"798","0",445.000000000000000,48.609999999999999,16.710000000000001,29.859999999999999,70.980000000000004,7.410000000000000,173.800000000000011,0.960000000000000,203.800000000000011,55.049999999999997,88.299999999999997,9.760000000000000,1.630000000000000,8.500000000000000,"1855",29.600000000000001,0.100000000000000,10.100000000000000,3.740000000000000,NA,1.200000000000000,34.899999999999999,81.799999999999997,2.130000000000000,1292.000000000000000,0.850000000000000,124.299999999999997,182.819999999999993,147.599999999999994,NA,NA,"56",3.510000000000000,0.760000000000000,15.300000000000001,30.000000000000000,0.160000000000000,7.410000000000000,11.300000000000001,197.699999999999989,5.000000000000000,"6","476",1.630000000000000,2.110000000000000,87.599999999999994,0.020000000000000,"0.17",1.280000000000000,0.370000000000000,"0.14","0.02",0.440000000000000,NA,NA,NA,NA,NA,"0.82",3.930000000000000,757474.800000000046566,10032638.109999999403954,351.953125000000000,1.991971015930180,0.187500000000000,0.076800003647804,0.029799999669194,0.050700001418590,0.025100000202656,0.088899999856949,0.288800001144409,0.372299998998642,0.366499990224838,0.409900009632111,2.441406250000000,1.652688503265380,0.001005041296594,0.000022043514036,0.001557617215440,0.000552575918846,0.000890632218216,-0.000111823603220,0.002032601274550,0.000313560740324,0.000432537170127,0.000000740919006,0.086911357939243,-0.181923076510429,131.445220947265994,0.495069026947021,0.511596202850342,8.084812164306641,0.586433172225952,0.409600019454956,2.229470252990720,0.409600019454956,1.701342344284060,0.586433172225952,2.441406250000000,4.130264282226560,0.073272056877613,0.346093684434891,0.001515693496913,0.003696636529639,0.871807992458344,0.326953172683716,409.376434326171989,4.549894332885740,0.617326200008392,12.286478996276900,48.606010437011697,"1",82.618194580078097,"0",2.755893945693970,90.637863159179702,1.683396697044370,1.073142766952510,7.507656097412110,"0",100.057518005370994,"0",0.000058880985307,"181","162",1.954666614532470
"82",4183-MS-R-130,ROCHA,"681","0",690.000000000000000,25.120000000000001,11.789999999999999,10.960000000000001,27.680000000000000,4.900000000000000,67.200000000000003,0.920000000000000,127.500000000000000,31.530000000000001,37.600000000000001,4.130000000000000,1.450000000000000,8.300000000000001,"308",91.299999999999997,0.070000000000000,0.000000000000000,1.200000000000000,NA,2.000000000000000,10.100000000000000,12.100000000000000,0.000000000000000,733.500000000000000,0.260000000000000,35.799999999999997,115.079999999999998,28.399999999999999,NA,NA,"112",1.120000000000000,0.440000000000000,30.000000000000000,35.600000000000001,0.130000000000000,6.980000000000000,14.199999999999999,102.400000000000006,1.930000000000000,"2","1806",0.930000000000000,0.730000000000000,85.500000000000000,0.020000000000000,"0.1",0.460000000000000,0.290000000000000,"0.26",NA,0.170000000000000,NA,NA,NA,"0.34",NA,"0",8.880000000000001,757502.459999999962747,10032131.160000000149012,343.324096679688012,1.990690112113950,0.168799996376038,0.071900002658367,0.025800000876188,0.051399998366833,0.027899999171495,0.087899997830391,0.235799998044968,0.288399994373322,0.295800000429153,0.320899993181229,2.347705125808720,4.959311962127690,0.000522887159605,-0.000013055826457,-0.000505218515173,-0.001028105616570,0.001030051033013,-0.001282660290599,0.004830987658352,-0.000812683836557,0.000573476427235,0.000002691515192,0.118320606648922,-0.091809429228306,254.401214599609006,0.542801558971405,0.570655822753906,6.243190765380860,0.585644662380219,0.425947904586792,2.085363626480100,0.425947904586792,1.992247939109800,0.585644662380219,2.347705125808720,1.397512912750240,-0.024444624781609,0.775679171085358,0.157589808106422,0.305411577224731,0.827618181705475,0.887839555740356,402.848449707031023,4.039443492889400,0.517789840698242,6.817538261413570,132.619979858398011,"1",232.473602294921989,"0",1.512488722801210,44.775947570800803,0.039565596729517,-0.089607335627079,6.449171066284180,"0",16.753829956054702,"0",0.000213515333598,"59","103",1.752369761466980
"83",4183-MS-R-139,ROCHA,"769","0",268.000000000000000,37.350000000000001,10.840000000000000,52.100000000000001,83.930000000000007,5.190000000000000,317.300000000000011,0.670000000000000,920.200000000000045,162.000000000000000,221.500000000000000,8.720000000000001,1.320000000000000,6.800000000000000,"470",22.199999999999999,0.000000000000000,0.000000000000000,0.340000000000000,"29162",0.000000000000000,4.500000000000000,7.400000000000000,0.000000000000000,261.699999999999989,0.480000000000000,45.600000000000001,104.030000000000001,17.600000000000001,NA,NA,"50",1.030000000000000,0.090000000000000,29.300000000000001,45.399999999999999,0.070000000000000,13.580000000000000,17.100000000000001,87.599999999999994,2.220000000000000,"5","722",0.610000000000000,0.340000000000000,91.500000000000000,0.000000000000000,NA,0.060000000000000,0.220000000000000,"0.21",NA,0.160000000000000,NA,NA,NA,NA,NA,"0",6.760000000000000,757502.969999999972060,10032262.769999999552965,359.491241455078011,1.920856714248660,0.164499998092651,0.067000001668930,0.031199999153614,0.060199998319149,0.032299999147654,0.101899996399879,0.264800012111664,0.320100009441376,0.313899993896484,0.345099985599518,2.455223798751830,1.624232888221740,0.001393231796101,0.000053400141041,0.005386810284108,0.003993578255177,0.002359068719670,0.000334336422384,0.001951287966222,0.001674327999353,0.000652830349281,0.000004841516329,0.121978841722012,-0.302607476711273,227.267211914061988,0.536544859409332,0.524052262306213,5.732558250427250,0.603936553001404,0.407294839620590,2.077220916748050,0.407294839620590,1.929487228393550,0.603936553001404,2.455223798751830,5.817471981048580,0.216907799243927,0.557903885841370,0.000004174812602,0.000002044083658,0.813402652740479,0.778951942920685,424.460327148438012,4.149452686309810,0.534761786460876,19.546016693115199,119.000976562500000,"1",190.049743652344006,"-1",4.498664379119870,88.327064514160199,0.356873214244843,2.928631067276000,5.633139133453370,"0",33.769649505615199,"0",0.000333919015247,"166","290",1.908206701278690
"84",4183-MS-R-148,ROCHA,"815","0",1353.000000000000000,12.289999999999999,3.520000000000000,11.850000000000000,26.120000000000001,1.630000000000000,553.500000000000000,0.370000000000000,260.699999999999989,82.849999999999994,45.100000000000001,3.120000000000000,0.460000000000000,2.900000000000000,"3861",16.000000000000000,0.000000000000000,21.699999999999999,10.130000000000001,"80691",0.000000000000000,6.400000000000000,178.400000000000006,0.970000000000000,488.399999999999977,2.960000000000000,15.500000000000000,32.259999999999998,364.699999999999989,NA,NA,"12",0.550000000000000,0.030000000000000,34.000000000000000,15.500000000000000,0.370000000000000,8.380000000000001,9.100000000000000,42.399999999999999,0.780000000000000,"0","665",1.980000000000000,4.030000000000000,80.599999999999994,0.000000000000000,NA,0.850000000000000,0.890000000000000,"0.17",NA,1.210000000000000,NA,NA,NA,NA,NA,"0",9.490000000000000,757504.530000000027940,10032401.220000000670552,351.015808105468977,1.974316239356990,0.180999994277954,0.075699999928474,0.033900000154972,0.056800000369549,0.029999999329448,0.092399999499321,0.261500000953674,0.327399998903275,0.331299990415573,0.358300000429153,2.391017198562620,-0.199785217642784,-0.000030739058275,-0.000011555534911,-0.001954727107659,-0.001923988107592,0.000210889789741,-0.001188253401779,0.000098843469459,-0.000889234477654,0.000027811847758,0.000001049700813,0.114722751080990,-0.236943140625954,177.100418090820000,0.528168976306915,0.546332657337189,6.308098793029790,0.597588121891022,0.418232053518295,2.121827125549320,0.418232053518295,1.675516247749330,0.597588121891022,2.391017198562620,5.355224132537840,-0.087373062968254,0.100155778229237,0.000023730177418,0.000073329661973,0.833932995796204,0.550077915191650,416.840972900391023,4.120958328247070,0.554373502731323,16.342145919799801,81.459487915039105,"1",123.918968200684006,"0",3.710867881774900,3.132144451141360,1.393425822258000,-1.739764928817750,6.638845443725590,"0",66.627700805664105,"0",0.000092182744993,"182","169",1.830386757850650
"85",4183-MS-R-121,ROCHA,"57","0",705.899999999999977,8.390000000000001,3.490000000000000,3.130000000000000,8.520000000000000,1.370000000000000,54.399999999999999,0.410000000000000,46.100000000000001,16.899999999999999,10.000000000000000,1.540000000000000,0.490000000000000,2.900000000000000,"401",29.800000000000001,0.080000000000000,0.000000000000000,1.440000000000000,NA,1.300000000000000,14.500000000000000,21.300000000000001,0.470000000000000,1754.000000000000000,0.690000000000000,87.400000000000006,35.289999999999999,38.000000000000000,"0.72",NA,"112",2.260000000000000,0.450000000000000,23.899999999999999,43.600000000000001,0.350000000000000,8.850000000000000,15.500000000000000,140.300000000000011,1.790000000000000,"1","805",0.310000000000000,0.550000000000000,89.799999999999997,0.000000000000000,"0.1",0.840000000000000,0.520000000000000,"0.16",NA,0.340000000000000,NA,NA,NA,"0.61",NA,"0",4.480000000000000,757504.609999999986030,10032000.080000000074506,317.357299804688012,1.947816371917720,0.170499995350838,0.073399998247623,0.028400000184774,0.050500001758337,0.028400000184774,0.084299996495247,0.236399993300438,0.295100003480911,0.297699987888336,0.322499990463257,2.322888374328610,-0.147002518177032,0.000695201219060,-0.000017335241864,0.002547607524320,0.001852406188846,0.001372204278596,-0.000098400567367,0.000382496131351,0.001096065272577,0.000086238906079,0.000001622278774,0.120135366916656,-0.093998864293098,273.007019042968977,0.562376201152802,0.572724223136902,6.386138439178470,0.597090482711792,0.430498540401459,2.024725914001460,0.430498540401459,1.778169035911560,0.597090482711792,2.322888374328610,3.428364992141720,0.114675380289555,0.886662483215332,0.000883106316905,0.002724032616243,0.825820267200470,0.943331241607666,410.571563720703011,4.312741279602050,0.518451035022736,13.030133247375501,154.774337768555000,"1",260.873779296875000,"0",2.930239677429200,63.871532440185497,0.027037346735597,1.084875464439390,5.771615028381350,"0",9.297764778137211,"0",0.000109170650830,"86","142",1.746041059494020
"88",4183-MS-R-166,ROCHA,"1463","0",3749.000000000000000,58.090000000000003,21.559999999999999,53.640000000000001,104.629999999999995,8.980000000000000,1662.000000000000000,2.080000000000000,672.700000000000045,216.849999999999994,164.800000000000011,13.779999999999999,2.580000000000000,15.699999999999999,"0",32.000000000000000,0.160000000000000,0.000000000000000,17.949999999999999,"87545",0.400000000000000,10.800000000000001,857.000000000000000,7.770000000000000,442.399999999999977,4.850000000000000,12.699999999999999,200.090000000000003,635.899999999999977,"1.9",NA,"12",0.650000000000000,3.160000000000000,423.699999999999989,136.900000000000006,0.660000000000000,48.460000000000001,38.799999999999997,131.000000000000000,2.040000000000000,"8","1920",1.340000000000000,8.289999999999999,23.899999999999999,0.040000000000000,NA,0.760000000000000,1.300000000000000,NA,"0.02",38.399999999999999,NA,NA,NA,NA,NA,"0",11.940000000000000,757511.890000000013970,10032662.330000000074506,3.133855581283570,1.877539396286010,0.196299999952316,0.078400000929833,0.031800001859665,0.054699998348951,0.027499999850988,0.094200000166893,0.298000007867813,0.380299985408783,0.382999986410141,0.421200007200241,2.503826618194580,6.495531082153320,0.003331844927743,-0.000012447260815,0.004096603486687,0.000764758384321,0.001969916746020,0.000078384924564,0.007505327463150,0.000365485611837,0.001616928144358,0.000003026559398,0.092281877994537,-0.201722204685211,123.489776611327997,0.502742230892181,0.512532651424408,7.700183391571040,0.614227056503296,0.399388700723648,2.193790674209590,0.399388700723648,1.720125675201420,0.614227056503296,2.503826618194580,3.578596115112300,0.172433406114578,0.393386751413345,0.003189569571987,0.001189440605231,0.866017043590546,0.303306609392166,409.618804931641023,4.274684429168700,0.622483432292938,12.441188812255900,41.489818572997997,"1",78.489784240722699,"-1",2.799088478088380,96.292060852050795,2.190238237380980,2.165393590927120,6.787384510040280,"0",95.301849365234403,"0",0.000220235713641,"94","303",1.951095223426820
"89",4183-MS-R-129,ROCHA,"478","0",2754.000000000000000,32.880000000000003,14.140000000000001,7.020000000000000,24.609999999999999,5.900000000000000,36.600000000000001,1.100000000000000,54.600000000000001,14.390000000000001,18.899999999999999,5.450000000000000,1.730000000000000,9.699999999999999,"753",0.000000000000000,0.000000000000000,0.000000000000000,2.240000000000000,NA,2.300000000000000,9.699999999999999,14.199999999999999,0.240000000000000,3793.000000000000000,0.250000000000000,42.899999999999999,168.840000000000003,40.700000000000003,NA,NA,"201",1.570000000000000,0.410000000000000,35.700000000000003,119.500000000000000,0.090000000000000,7.320000000000000,18.100000000000001,101.500000000000000,1.600000000000000,"3","1994",1.300000000000000,0.630000000000000,83.599999999999994,0.020000000000000,"0.11",0.680000000000000,0.220000000000000,"0.27",NA,0.370000000000000,NA,NA,NA,"0.42",NA,"0",9.170000000000000,757542.209999999962747,10032156.960000000894070,2.537432432174680,1.922730565071110,0.168699994683266,0.070100001990795,0.029500000178814,0.057999998331070,0.032400000840425,0.097000002861023,0.256900012493134,0.312200009822845,0.311199992895126,0.340000003576279,2.406561851501460,3.838997840881350,0.001469701528549,-0.000036143181205,0.001005401602015,-0.000464299955638,0.001805392326787,-0.001302691525780,0.004190312232822,-0.000165971738170,0.000666580279358,0.000004361718311,0.126119107007980,-0.148898243904114,252.397521972655994,0.558620691299438,0.542095124721527,5.862069129943850,0.601540565490723,0.415530562400818,2.015380382537840,0.415530562400818,1.966101646423340,0.601540565490723,2.406561851501460,1.943320155143740,0.048368349671364,0.768203675746918,0.055836006999016,0.039583470672369,0.811408579349518,0.884101867675781,405.159179687500000,3.838009595870970,0.528885841369629,9.153298377990721,124.025299072265994,"1",229.971389770508011,"-1",2.040957927703860,71.860656738281193,0.108965277671814,0.797297358512878,5.742991924285890,"0",16.258651733398398,"0",0.000334508426022,"85","182",1.844694733619690
"90",4183-MS-R-147,ROCHA,"1464","0",1234.000000000000000,38.829999999999998,13.970000000000001,27.859999999999999,65.000000000000000,6.280000000000000,456.899999999999977,1.300000000000000,343.699999999999989,83.829999999999998,96.299999999999997,8.680000000000000,1.810000000000000,10.199999999999999,"0",13.900000000000000,0.000000000000000,65.799999999999997,10.180000000000000,"74169",1.200000000000000,5.000000000000000,225.699999999999989,0.490000000000000,395.399999999999977,2.940000000000000,14.400000000000000,94.120000000000005,431.199999999999989,NA,NA,"7",1.060000000000000,1.020000000000000,505.000000000000000,60.299999999999997,0.480000000000000,49.750000000000000,15.100000000000000,60.799999999999997,0.900000000000000,"5","982",0.830000000000000,3.940000000000000,19.500000000000000,0.020000000000000,NA,0.520000000000000,0.510000000000000,"0.14","0.04",46.600000000000001,NA,NA,NA,NA,NA,"0",10.520000000000000,757545.329999999958090,10032427.550000000745058,351.279510498046989,1.906191945075990,0.183200001716614,0.076399996876717,0.031199999153614,0.055500000715256,0.028799999505281,0.097099997103214,0.271100014448166,0.341500014066696,0.342099994421005,0.371800005435944,2.397905826568600,0.268770039081573,0.000124771759147,0.000007547812402,-0.002021865919232,-0.002146637532860,0.000322180188959,-0.001333113061264,0.000266933609964,-0.000969653599896,0.000071883776400,0.000001202679186,0.106233857572079,-0.227640002965927,173.178192138671989,0.518918931484222,0.535515964031219,6.699099063873290,0.610743403434753,0.417030543088913,2.150409936904910,0.417030543088913,1.778846263885500,0.610743403434753,2.397905826568600,4.964402675628660,-0.090172640979290,0.098852828145027,0.000048596029956,0.000150160922203,0.844702064990997,0.549426436424255,415.343688964843977,3.975480794906620,0.571285843849182,15.622294425964400,74.248550415039105,"1",121.686988830565994,"0",3.539690256118770,12.597165107727101,2.141900062561040,-1.232164978981020,6.476826190948490,"0",60.889747619628899,"0",0.000082721613580,"100","165",1.867358088493350
